file_path,mask,xmin,ymin,xmax,ymax
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0152.jpg,without_mask,0,0,148,115
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0153.jpg,without_mask,0,0,155,121
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0154.jpg,without_mask,0,0,153,139
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0156.jpg,without_mask,0,0,125,121
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0159.jpg,without_mask,0,0,152,138
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0160.jpg,without_mask,0,0,147,99
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0161.jpg,without_mask,0,0,153,133
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0162.jpg,without_mask,0,0,147,123
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0164.jpg,without_mask,0,0,144,117
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0165.jpg,without_mask,0,0,138,142
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0166.jpg,without_mask,0,0,123,114
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0167.jpg,without_mask,0,0,137,120
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0168.jpg,without_mask,0,0,151,140
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0169.jpg,without_mask,0,0,145,111
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0170.jpg,without_mask,0,0,148,121
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0172.jpg,without_mask,0,0,144,114
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0173.jpg,without_mask,0,0,147,130
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0174.jpg,without_mask,0,0,160,111
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0175.jpg,without_mask,0,0,159,139
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0176.jpg,without_mask,0,0,141,141
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0177.jpg,without_mask,0,0,140,117
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0178.jpg,without_mask,0,0,147,120
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0179.jpg,without_mask,0,0,136,144
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0180.jpg,without_mask,0,0,123,114
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0182.jpg,without_mask,0,0,149,133
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0183.jpg,without_mask,0,0,139,112
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0184.jpg,without_mask,0,0,159,142
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0185.jpg,without_mask,0,0,141,144
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0186.jpg,without_mask,0,0,152,123
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0187.jpg,without_mask,0,0,155,122
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0188.jpg,without_mask,0,0,146,139
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0190.jpg,without_mask,0,0,135,114
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0191.jpg,without_mask,0,0,155,136
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0192.jpg,without_mask,0,0,146,133
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0193.jpg,without_mask,0,0,123,111
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0194.jpg,without_mask,0,0,153,117
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0195.jpg,without_mask,0,0,149,134
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0196.jpg,without_mask,0,0,152,111
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0197.jpg,without_mask,0,0,149,110
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0198.jpg,without_mask,0,0,148,136
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0199.jpg,without_mask,0,0,141,136
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0200.jpg,without_mask,0,0,134,99
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0202.jpg,without_mask,0,0,137,141
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0203.jpg,without_mask,0,0,145,138
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0204.jpg,without_mask,0,0,146,132
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0206.jpg,without_mask,0,0,142,112
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0207.jpg,without_mask,0,0,139,138
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0208.jpg,without_mask,0,0,145,120
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0212.jpg,without_mask,0,0,143,119
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0213.jpg,without_mask,0,0,151,137
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0215.jpg,without_mask,0,0,156,120
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0217.jpg,without_mask,0,0,150,110
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0218.jpg,without_mask,0,0,154,141
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0219.jpg,without_mask,0,0,158,121
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0220.jpg,without_mask,0,0,136,114
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0222.jpg,without_mask,0,0,138,135
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0223.jpg,without_mask,0,0,157,135
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0226.jpg,without_mask,0,0,152,131
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0227.jpg,without_mask,0,0,142,136
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0228.jpg,without_mask,0,0,146,118
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0229.jpg,without_mask,0,0,153,145
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0230.jpg,without_mask,0,0,143,143
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0231.jpg,without_mask,0,0,156,138
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0232.jpg,without_mask,0,0,155,120
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0233.jpg,without_mask,0,0,146,134
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0234.jpg,without_mask,0,0,155,146
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0236.jpg,without_mask,0,0,141,141
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0237.jpg,without_mask,0,0,140,144
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0238.jpg,without_mask,0,0,151,121
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0239.jpg,without_mask,0,0,147,121
./Dataset/Face-Mask-Detection-master\without_mask\1_0_anhu_0240.jpg,without_mask,0,0,143,138
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0003.jpg,without_mask,0,0,149,142
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0004.jpg,without_mask,0,0,146,131
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0005.jpg,without_mask,0,0,152,139
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0028.jpg,without_mask,0,0,136,120
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0029.jpg,without_mask,0,0,135,129
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0030.jpg,without_mask,0,0,147,137
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0033.jpg,without_mask,0,0,139,136
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0034.jpg,without_mask,0,0,141,140
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0035.jpg,without_mask,0,0,148,111
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0055.jpg,without_mask,0,0,147,139
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0056.jpg,without_mask,0,0,151,134
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0057.jpg,without_mask,0,0,145,129
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0060.jpg,without_mask,0,0,147,133
./Dataset/Face-Mask-Detection-master\without_mask\1_0_baibaihe_0063.jpg,without_mask,0,0,149,131
./Dataset/Face-Mask-Detection-master\without_mask\1_0_benxi_0102.jpg,without_mask,0,0,128,138
./Dataset/Face-Mask-Detection-master\without_mask\1_0_benxi_0103.jpg,without_mask,0,0,134,117
./Dataset/Face-Mask-Detection-master\without_mask\1_0_benxi_0107.jpg,without_mask,0,0,139,121
./Dataset/Face-Mask-Detection-master\without_mask\1_0_benxi_0108.jpg,without_mask,0,0,135,109
./Dataset/Face-Mask-Detection-master\without_mask\1_0_benxi_0186.jpg,without_mask,0,0,131,117
./Dataset/Face-Mask-Detection-master\without_mask\1_0_benxi_0193.jpg,without_mask,0,0,135,134
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiguoqing_0003.jpg,without_mask,0,0,154,138
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiguoqing_0009.jpg,without_mask,0,0,159,149
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0038.jpg,without_mask,0,0,145,122
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0039.jpg,without_mask,0,0,160,140
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0043.jpg,without_mask,0,0,151,118
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0045.jpg,without_mask,0,0,143,138
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0087.jpg,without_mask,0,0,146,108
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0088.jpg,without_mask,0,0,144,137
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0089.jpg,without_mask,0,0,142,134
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0098.jpg,without_mask,0,0,138,142
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0106.jpg,without_mask,0,0,140,133
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0111.jpg,without_mask,0,0,160,123
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0140.jpg,without_mask,0,0,148,115
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0141.jpg,without_mask,0,0,141,117
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0148.jpg,without_mask,0,0,160,108
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0149.jpg,without_mask,0,0,128,112
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0167.jpg,without_mask,0,0,152,112
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0168.jpg,without_mask,0,0,145,140
./Dataset/Face-Mask-Detection-master\without_mask\1_0_caiyilin_0169.jpg,without_mask,0,0,126,131
./Dataset/Face-Mask-Detection-master\without_mask\1_0_changshilei_0002.jpg,without_mask,0,0,147,137
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenglong_0040.jpg,without_mask,0,0,156,137
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenglong_0043.jpg,without_mask,0,0,146,140
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenxiang_0027.jpg,without_mask,0,0,145,140
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenxiang_0032.jpg,without_mask,0,0,154,139
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenxiang_0037.jpg,without_mask,0,0,137,137
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenyao_0011.jpg,without_mask,0,0,145,108
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenyao_0012.jpg,without_mask,0,0,156,136
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenyao_0014.jpg,without_mask,0,0,160,143
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenyao_0015.jpg,without_mask,0,0,157,131
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenyao_0018.jpg,without_mask,0,0,138,134
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenyao_0019.jpg,without_mask,0,0,149,143
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenyao_0020.jpg,without_mask,0,0,160,123
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenyao_0021.jpg,without_mask,0,0,135,109
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenyao_0101.jpg,without_mask,0,0,130,114
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenyao_0102.jpg,without_mask,0,0,145,109
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenyao_0103.jpg,without_mask,0,0,144,144
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenyao_0107.jpg,without_mask,0,0,160,143
./Dataset/Face-Mask-Detection-master\without_mask\1_0_chenyao_0108.jpg,without_mask,0,0,144,135
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanshiqi_0078.jpg,without_mask,0,0,147,133
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanshiqi_0086.jpg,without_mask,0,0,156,129
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanshiqi_0097.jpg,without_mask,0,0,135,117
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanshiqi_0106.jpg,without_mask,0,0,119,146
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanshiqi_0114.jpg,without_mask,0,0,157,115
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanwei_0005.jpg,without_mask,0,0,159,136
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanwei_0006.jpg,without_mask,0,0,159,123
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanwei_0007.jpg,without_mask,0,0,153,111
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanwei_0008.jpg,without_mask,0,0,133,111
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanwei_0009.jpg,without_mask,0,0,157,112
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanyichen_0025.jpg,without_mask,0,0,154,133
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanyichen_0026.jpg,without_mask,0,0,151,131
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanyichen_0027.jpg,without_mask,0,0,141,132
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanyichen_0028.jpg,without_mask,0,0,158,135
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanyichen_0031.jpg,without_mask,0,0,154,140
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanyichen_0032.jpg,without_mask,0,0,125,142
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanyichen_0033.jpg,without_mask,0,0,146,151
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fanyichen_0034.jpg,without_mask,0,0,140,143
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fengjianyu_0045.jpg,without_mask,0,0,137,142
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fengjianyu_0046.jpg,without_mask,0,0,147,145
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fengjianyu_0128.jpg,without_mask,0,0,159,154
./Dataset/Face-Mask-Detection-master\without_mask\1_0_fengjianyu_0129.jpg,without_mask,0,0,141,141
./Dataset/Face-Mask-Detection-master\without_mask\1_0_gulinazha_0052.jpg,without_mask,0,0,143,119
./Dataset/Face-Mask-Detection-master\without_mask\1_0_gulinazha_0053.jpg,without_mask,0,0,158,130
./Dataset/Face-Mask-Detection-master\without_mask\1_0_gulinazha_0057.jpg,without_mask,0,0,150,139
./Dataset/Face-Mask-Detection-master\without_mask\1_0_gulinazha_0059.jpg,without_mask,0,0,159,140
./Dataset/Face-Mask-Detection-master\without_mask\1_0_haiqing_0004.jpg,without_mask,0,0,156,120
./Dataset/Face-Mask-Detection-master\without_mask\1_0_haiqing_0005.jpg,without_mask,0,0,156,147
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0027.jpg,without_mask,0,0,146,139
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0028.jpg,without_mask,0,0,144,121
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0030.jpg,without_mask,0,0,154,131
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0031.jpg,without_mask,0,0,153,115
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0033.jpg,without_mask,0,0,147,129
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0034.jpg,without_mask,0,0,160,111
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0035.jpg,without_mask,0,0,151,143
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0036.jpg,without_mask,0,0,147,142
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0120.jpg,without_mask,0,0,141,142
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0123.jpg,without_mask,0,0,136,119
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0124.jpg,without_mask,0,0,154,140
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0128.jpg,without_mask,0,0,128,137
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0129.jpg,without_mask,0,0,156,118
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0130.jpg,without_mask,0,0,134,134
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0221.jpg,without_mask,0,0,144,141
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0222.jpg,without_mask,0,0,156,116
./Dataset/Face-Mask-Detection-master\without_mask\1_0_hanxue_0224.jpg,without_mask,0,0,141,118
./Dataset/Face-Mask-Detection-master\without_mask\1_0_huxia_0060.jpg,without_mask,0,0,158,137
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0044.jpg,without_mask,0,0,134,136
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0046.jpg,without_mask,0,0,145,129
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0047.jpg,without_mask,0,0,154,145
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0050.jpg,without_mask,0,0,160,131
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0051.jpg,without_mask,0,0,146,142
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0052.jpg,without_mask,0,0,136,110
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0114.jpg,without_mask,0,0,145,138
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0116.jpg,without_mask,0,0,147,132
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0150.jpg,without_mask,0,0,147,143
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0156.jpg,without_mask,0,0,157,139
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0161.jpg,without_mask,0,0,132,144
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0193.jpg,without_mask,0,0,148,144
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0195.jpg,without_mask,0,0,146,135
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0196.jpg,without_mask,0,0,149,112
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0197.jpg,without_mask,0,0,145,139
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0199.jpg,without_mask,0,0,137,121
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jiayuanyuan_0200.jpg,without_mask,0,0,159,119
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jinchen_0003.jpg,without_mask,0,0,154,119
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jinchen_0004.jpg,without_mask,0,0,155,120
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jinchen_0009.jpg,without_mask,0,0,150,135
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jinchen_0011.jpg,without_mask,0,0,151,120
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jinchen_0064.jpg,without_mask,0,0,142,118
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jinchen_0065.jpg,without_mask,0,0,160,145
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jinchen_0070.jpg,without_mask,0,0,143,131
./Dataset/Face-Mask-Detection-master\without_mask\1_0_jinchen_0072.jpg,without_mask,0,0,153,111
./Dataset/Face-Mask-Detection-master\without_mask\1_0_lijinming_0076.jpg,without_mask,0,0,155,142
./Dataset/Face-Mask-Detection-master\without_mask\1_0_lijinming_0078.jpg,without_mask,0,0,137,116
./Dataset/Face-Mask-Detection-master\without_mask\1_0_lijinming_0094.jpg,without_mask,0,0,148,145
./Dataset/Face-Mask-Detection-master\without_mask\1_0_lijinming_0095.jpg,without_mask,0,0,139,138
./Dataset/Face-Mask-Detection-master\without_mask\1_0_likeqin_0005.jpg,without_mask,0,0,157,103
./Dataset/Face-Mask-Detection-master\without_mask\1_0_likeqin_0015.jpg,without_mask,0,0,153,136
./Dataset/Face-Mask-Detection-master\without_mask\1_0_liudehua_0002.jpg,without_mask,0,0,155,110
./Dataset/Face-Mask-Detection-master\without_mask\1_0_liudehua_0009.jpg,without_mask,0,0,156,144
./Dataset/Face-Mask-Detection-master\without_mask\1_0_liudehua_0015.jpg,without_mask,0,0,138,140
